t[s],Converged,Pload,P7 (csv),Unresp (opf),P7 (rpf),Resp (opf),GLD Pub,BID?,P7 Min,V7,LMP_P7,LMP_Q7,Pgen1,Pgen2,Pgen3,Pgen4,Pdisp,Deg,c2,c1
144780,True,556.441,133.540,0.000,282.921,-0.000,149.381,False,0.000,0.928,715.292,0.000,247.00,192.00,0.00,130.90,0.00,0.0000,999.00000000,0.00000000
144795,True,556.441,133.540,0.000,282.921,-0.000,149.381,False,0.000,0.928,715.292,0.000,247.00,192.00,0.00,130.90,0.00,0.0000,999.00000000,0.00000000
144810,True,557.868,133.540,0.000,284.348,-0.000,150.808,False,0.000,0.928,715.292,0.000,247.00,192.00,0.00,132.47,0.00,0.0000,999.00000000,0.00000000
144825,True,551.984,133.540,0.000,278.464,-0.000,144.924,False,0.000,0.931,715.292,0.000,247.00,192.00,0.00,126.00,0.00,0.0000,999.00000000,0.00000000
144840,True,550.197,133.540,0.000,276.677,-0.000,143.137,False,0.000,0.932,715.292,0.000,247.00,192.00,0.00,124.04,0.00,0.0000,999.00000000,0.00000000
144855,True,544.020,133.540,0.000,270.500,-0.000,136.960,False,0.000,0.935,715.292,0.000,247.00,192.00,0.00,117.29,0.00,0.0000,999.00000000,0.00000000
144870,True,540.316,133.540,0.000,266.796,-0.000,133.256,False,0.000,0.937,715.292,0.000,247.00,192.00,0.00,113.26,0.00,0.0000,999.00000000,0.00000000
144885,True,543.570,138.350,0.000,275.110,-0.000,136.760,False,0.000,0.933,677.420,0.000,247.00,192.00,0.00,117.18,0.00,0.0000,999.00000000,0.00000000
144900,True,543.570,138.350,0.000,275.110,-0.000,136.760,False,0.000,0.933,677.420,0.000,247.00,192.00,0.00,117.18,0.00,0.0000,999.00000000,0.00000000
144915,True,540.990,138.350,0.000,272.530,-0.000,134.180,False,0.000,0.934,677.420,0.000,247.00,192.00,0.00,114.36,0.00,0.0000,999.00000000,0.00000000
144930,True,539.384,138.350,0.000,270.924,-0.000,132.574,False,0.000,0.935,677.420,0.000,247.00,192.00,0.00,112.61,0.00,0.0000,999.00000000,0.00000000
144945,True,535.715,138.350,0.000,267.255,-0.000,128.905,False,0.000,0.937,677.420,0.000,247.00,192.00,0.00,108.62,0.00,0.0000,999.00000000,0.00000000
144960,True,537.543,138.350,0.000,269.083,-0.000,130.733,False,0.000,0.936,677.420,0.000,247.00,192.00,0.00,110.61,0.00,0.0000,999.00000000,0.00000000
144975,True,539.391,138.350,0.000,270.931,-0.000,132.581,False,0.000,0.935,677.420,0.000,247.00,192.00,0.00,112.62,0.00,0.0000,999.00000000,0.00000000
144990,True,540.510,138.350,0.000,272.050,-0.000,133.700,False,0.000,0.934,677.420,0.000,247.00,192.00,0.00,113.84,0.00,0.0000,999.00000000,0.00000000
145005,True,543.840,138.350,0.000,275.380,-0.000,137.030,False,0.000,0.933,677.420,0.000,247.00,192.00,0.00,117.47,0.00,0.0000,999.00000000,0.00000000
145020,True,542.321,138.350,0.000,273.861,-0.000,135.511,False,0.000,0.934,677.420,0.000,247.00,192.00,0.00,115.81,0.00,0.0000,999.00000000,0.00000000
145035,True,540.276,138.350,0.000,271.816,-0.000,133.466,False,0.000,0.935,677.420,0.000,247.00,192.00,0.00,113.58,0.00,0.0000,999.00000000,0.00000000
145050,True,537.865,138.350,0.000,269.405,-0.000,131.055,False,0.000,0.936,677.420,0.000,247.00,192.00,0.00,110.96,0.00,0.0000,999.00000000,0.00000000
145065,True,537.865,138.350,0.000,269.405,-0.000,131.055,False,0.000,0.936,677.420,0.000,247.00,192.00,0.00,110.96,0.00,0.0000,999.00000000,0.00000000
145080,True,537.865,138.350,0.000,269.405,-0.000,131.055,False,0.000,0.936,677.420,0.000,247.00,192.00,0.00,110.96,0.00,0.0000,999.00000000,0.00000000
145095,True,537.024,138.350,0.000,268.564,-0.000,130.214,False,0.000,0.936,677.420,0.000,247.00,192.00,0.00,110.04,0.00,0.0000,999.00000000,0.00000000
145110,True,538.194,138.350,0.000,269.734,-0.000,131.384,False,0.000,0.936,677.420,0.000,247.00,192.00,0.00,111.31,0.00,0.0000,999.00000000,0.00000000
145125,True,538.194,138.350,0.000,269.734,-0.000,131.384,False,0.000,0.936,677.420,0.000,247.00,192.00,0.00,111.31,0.00,0.0000,999.00000000,0.00000000
145140,True,542.737,138.350,0.000,274.277,-0.000,135.927,False,0.000,0.933,677.420,0.000,247.00,192.00,0.00,116.27,0.00,0.0000,999.00000000,0.00000000
145155,True,544.746,138.350,0.000,276.286,-0.000,137.936,False,0.000,0.932,677.420,0.000,247.00,192.00,0.00,118.46,0.00,0.0000,999.00000000,0.00000000
145170,True,543.472,138.350,0.000,275.012,-0.000,136.662,False,0.000,0.933,677.420,0.000,247.00,192.00,0.00,117.07,0.00,0.0000,999.00000000,0.00000000
145185,True,544.496,135.200,0.000,273.696,-0.000,138.496,False,0.000,0.933,682.974,0.000,247.00,192.00,0.00,118.01,0.00,0.0000,999.00000000,0.00000000
145200,True,542.405,135.200,0.000,271.605,-0.000,136.405,False,0.000,0.935,682.974,0.000,247.00,192.00,0.00,115.73,0.00,0.0000,999.00000000,0.00000000
145215,True,544.138,135.200,0.000,273.338,-0.000,138.138,False,0.000,0.934,682.974,0.000,247.00,192.00,0.00,117.62,0.00,0.0000,999.00000000,0.00000000
145230,True,546.729,135.200,0.000,275.929,-0.000,140.729,False,0.000,0.932,682.974,0.000,247.00,192.00,0.00,120.45,0.00,0.0000,999.00000000,0.00000000
145245,True,542.205,135.200,0.000,271.405,-0.000,136.205,False,0.000,0.935,682.974,0.000,247.00,192.00,0.00,115.51,0.00,0.0000,999.00000000,0.00000000
145260,True,542.205,135.200,0.000,271.405,-0.000,136.205,False,0.000,0.935,682.974,0.000,247.00,192.00,0.00,115.51,0.00,0.0000,999.00000000,0.00000000
145275,True,543.888,135.200,0.000,273.088,-0.000,137.888,False,0.000,0.934,682.974,0.000,247.00,192.00,0.00,117.35,0.00,0.0000,999.00000000,0.00000000
145290,True,545.463,135.200,0.000,274.663,-0.000,139.463,False,0.000,0.933,682.974,0.000,247.00,192.00,0.00,119.07,0.00,0.0000,999.00000000,0.00000000
145305,True,545.463,135.200,0.000,274.663,-0.000,139.463,False,0.000,0.933,682.974,0.000,247.00,192.00,0.00,119.07,0.00,0.0000,999.00000000,0.00000000
145320,True,548.180,135.200,0.000,277.380,-0.000,142.180,False,0.000,0.932,682.974,0.000,247.00,192.00,0.00,122.04,0.00,0.0000,999.00000000,0.00000000
145335,True,551.060,135.200,0.000,280.260,-0.000,145.060,False,0.000,0.930,682.974,0.000,247.00,192.00,0.00,125.20,0.00,0.0000,999.00000000,0.00000000
145350,True,551.060,135.200,0.000,280.260,-0.000,145.060,False,0.000,0.930,682.974,0.000,247.00,192.00,0.00,125.20,0.00,0.0000,999.00000000,0.00000000
145365,True,555.676,135.200,0.000,284.876,-0.000,149.676,False,0.000,0.927,682.974,0.000,247.00,192.00,0.00,130.28,0.00,0.0000,999.00000000,0.00000000
145380,True,557.153,135.200,0.000,286.353,-0.000,151.153,False,0.000,0.927,682.974,0.000,247.00,192.00,0.00,131.91,0.00,0.0000,999.00000000,0.00000000
145395,True,555.130,135.200,0.000,284.330,-0.000,149.130,False,0.000,0.928,682.974,0.000,247.00,192.00,0.00,129.68,0.00,0.0000,999.00000000,0.00000000
145410,True,555.130,135.200,0.000,284.330,-0.000,149.130,False,0.000,0.928,682.974,0.000,247.00,192.00,0.00,129.68,0.00,0.0000,999.00000000,0.00000000
145425,True,555.130,135.200,0.000,284.330,-0.000,149.130,False,0.000,0.928,682.974,0.000,247.00,192.00,0.00,129.68,0.00,0.0000,999.00000000,0.00000000
145440,True,548.715,135.200,0.000,277.915,-0.000,142.715,False,0.000,0.931,682.974,0.000,247.00,192.00,0.00,122.63,0.00,0.0000,999.00000000,0.00000000
145455,True,548.715,135.200,0.000,277.915,-0.000,142.715,False,0.000,0.931,682.974,0.000,247.00,192.00,0.00,122.63,0.00,0.0000,999.00000000,0.00000000
145470,True,546.355,135.200,0.000,275.555,-0.000,140.355,False,0.000,0.932,682.974,0.000,247.00,192.00,0.00,120.05,0.00,0.0000,999.00000000,0.00000000
145485,True,540.239,135.750,0.000,273.689,-0.000,137.939,False,0.000,0.934,657.433,0.000,247.00,192.00,0.00,113.68,0.00,0.0000,999.00000000,0.00000000
145500,True,540.239,135.750,0.000,273.689,-0.000,137.939,False,0.000,0.934,657.433,0.000,247.00,192.00,0.00,113.68,0.00,0.0000,999.00000000,0.00000000
145515,True,540.239,135.750,0.000,273.689,-0.000,137.939,False,0.000,0.934,657.433,0.000,247.00,192.00,0.00,113.68,0.00,0.0000,999.00000000,0.00000000
145530,True,540.239,135.750,0.000,273.689,-0.000,137.939,False,0.000,0.934,657.433,0.000,247.00,192.00,0.00,113.68,0.00,0.0000,999.00000000,0.00000000
145545,True,539.314,135.750,0.000,272.764,-0.000,137.014,False,0.000,0.934,657.433,0.000,247.00,192.00,0.00,112.67,0.00,0.0000,999.00000000,0.00000000
145560,True,539.314,135.750,0.000,272.764,-0.000,137.014,False,0.000,0.934,657.433,0.000,247.00,192.00,0.00,112.67,0.00,0.0000,999.00000000,0.00000000
145575,True,540.138,135.750,0.000,273.588,-0.000,137.838,False,0.000,0.934,657.433,0.000,247.00,192.00,0.00,113.57,0.00,0.0000,999.00000000,0.00000000
145590,True,543.261,135.750,0.000,276.711,-0.000,140.961,False,0.000,0.932,657.433,0.000,247.00,192.00,0.00,116.98,0.00,0.0000,999.00000000,0.00000000
145605,True,539.815,135.750,0.000,273.265,-0.000,137.515,False,0.000,0.934,657.433,0.000,247.00,192.00,0.00,113.22,0.00,0.0000,999.00000000,0.00000000
145620,True,541.407,135.750,0.000,274.857,-0.000,139.107,False,0.000,0.933,657.433,0.000,247.00,192.00,0.00,114.96,0.00,0.0000,999.00000000,0.00000000
145635,True,540.182,135.750,0.000,273.632,-0.000,137.882,False,0.000,0.934,657.433,0.000,247.00,192.00,0.00,113.62,0.00,0.0000,999.00000000,0.00000000
145650,True,535.939,135.750,0.000,269.389,-0.000,133.639,False,0.000,0.936,657.433,0.000,247.00,192.00,0.00,109.00,0.00,0.0000,999.00000000,0.00000000
145665,True,532.095,135.750,0.000,265.545,-0.000,129.795,False,0.000,0.938,657.433,0.000,247.00,192.00,0.00,104.82,0.00,0.0000,999.00000000,0.00000000
145680,True,533.229,135.750,0.000,266.679,-0.000,130.929,False,0.000,0.937,657.433,0.000,247.00,192.00,0.00,106.05,0.00,0.0000,999.00000000,0.00000000
145695,True,537.039,135.750,0.000,270.489,-0.000,134.739,False,0.000,0.935,657.433,0.000,247.00,192.00,0.00,110.19,0.00,0.0000,999.00000000,0.00000000
145710,True,538.332,135.750,0.000,271.782,-0.000,136.032,False,0.000,0.935,657.433,0.000,247.00,192.00,0.00,111.60,0.00,0.0000,999.00000000,0.00000000
145725,True,540.416,135.750,0.000,273.866,-0.000,138.116,False,0.000,0.934,657.433,0.000,247.00,192.00,0.00,113.88,0.00,0.0000,999.00000000,0.00000000
145740,True,540.416,135.750,0.000,273.866,-0.000,138.116,False,0.000,0.934,657.433,0.000,247.00,192.00,0.00,113.88,0.00,0.0000,999.00000000,0.00000000
145755,True,541.233,135.750,0.000,274.683,-0.000,138.933,False,0.000,0.933,657.433,0.000,247.00,192.00,0.00,114.77,0.00,0.0000,999.00000000,0.00000000
145770,True,539.283,135.750,0.000,272.733,-0.000,136.983,False,0.000,0.934,657.433,0.000,247.00,192.00,0.00,112.64,0.00,0.0000,999.00000000,0.00000000
145785,True,533.547,135.020,0.000,270.477,-0.000,135.457,False,0.000,0.936,617.281,0.000,247.00,192.00,0.00,106.64,0.00,0.0000,999.00000000,0.00000000
145800,True,538.901,135.020,0.000,275.831,-0.000,140.811,False,0.000,0.933,617.281,0.000,247.00,192.00,0.00,112.48,0.00,0.0000,999.00000000,0.00000000
145815,True,538.056,135.020,0.000,274.986,-0.000,139.966,False,0.000,0.933,617.281,0.000,247.00,192.00,0.00,111.56,0.00,0.0000,999.00000000,0.00000000
145830,True,535.384,135.020,0.000,272.314,-0.000,137.294,False,0.000,0.935,617.281,0.000,247.00,192.00,0.00,108.64,0.00,0.0000,999.00000000,0.00000000
145845,True,535.384,135.020,0.000,272.314,-0.000,137.294,False,0.000,0.935,617.281,0.000,247.00,192.00,0.00,108.64,0.00,0.0000,999.00000000,0.00000000
145860,True,536.237,135.020,0.000,273.167,-0.000,138.147,False,0.000,0.934,617.281,0.000,247.00,192.00,0.00,109.57,0.00,0.0000,999.00000000,0.00000000
145875,True,540.640,135.020,0.000,277.570,-0.000,142.550,False,0.000,0.932,617.281,0.000,247.00,192.00,0.00,114.38,0.00,0.0000,999.00000000,0.00000000
145890,True,533.929,135.020,0.000,270.859,-0.000,135.839,False,0.000,0.935,617.281,0.000,247.00,192.00,0.00,107.06,0.00,0.0000,999.00000000,0.00000000
145905,True,533.234,135.020,0.000,270.164,-0.000,135.144,False,0.000,0.936,617.281,0.000,247.00,192.00,0.00,106.30,0.00,0.0000,999.00000000,0.00000000
145920,True,536.302,135.020,0.000,273.232,-0.000,138.212,False,0.000,0.934,617.281,0.000,247.00,192.00,0.00,109.64,0.00,0.0000,999.00000000,0.00000000
145935,True,537.080,135.020,0.000,274.010,-0.000,138.990,False,0.000,0.934,617.281,0.000,247.00,192.00,0.00,110.49,0.00,0.0000,999.00000000,0.00000000
145950,True,537.080,135.020,0.000,274.010,-0.000,138.990,False,0.000,0.934,617.281,0.000,247.00,192.00,0.00,110.49,0.00,0.0000,999.00000000,0.00000000
145965,True,534.284,135.020,0.000,271.214,-0.000,136.194,False,0.000,0.935,617.281,0.000,247.00,192.00,0.00,107.45,0.00,0.0000,999.00000000,0.00000000
145980,True,534.284,135.020,0.000,271.214,-0.000,136.194,False,0.000,0.935,617.281,0.000,247.00,192.00,0.00,107.45,0.00,0.0000,999.00000000,0.00000000
145995,True,534.284,135.020,0.000,271.214,-0.000,136.194,False,0.000,0.935,617.281,0.000,247.00,192.00,0.00,107.45,0.00,0.0000,999.00000000,0.00000000
146010,True,534.284,135.020,0.000,271.214,-0.000,136.194,False,0.000,0.935,617.281,0.000,247.00,192.00,0.00,107.45,0.00,0.0000,999.00000000,0.00000000
146025,True,529.782,135.020,0.000,266.712,-0.000,131.692,False,0.000,0.937,617.281,0.000,247.00,192.00,0.00,102.55,0.00,0.0000,999.00000000,0.00000000
146040,True,536.744,135.020,0.000,273.674,-0.000,138.654,False,0.000,0.934,617.281,0.000,247.00,192.00,0.00,110.13,0.00,0.0000,999.00000000,0.00000000
146055,True,539.745,135.020,0.000,276.675,-0.000,141.655,False,0.000,0.932,617.281,0.000,247.00,192.00,0.00,113.41,0.00,0.0000,999.00000000,0.00000000
146070,True,542.749,135.020,0.000,279.679,-0.000,144.659,False,0.000,0.931,617.281,0.000,247.00,192.00,0.00,116.70,0.00,0.0000,999.00000000,0.00000000
146085,True,543.141,137.030,0.000,283.671,-0.000,146.641,False,0.000,0.929,674.847,0.000,247.00,192.00,0.00,117.42,0.00,0.0000,999.00000000,0.00000000
146100,True,541.506,137.030,0.000,282.036,-0.000,145.006,False,0.000,0.930,674.847,0.000,247.00,192.00,0.00,115.62,0.00,0.0000,999.00000000,0.00000000
146115,True,541.506,137.030,0.000,282.036,-0.000,145.006,False,0.000,0.930,674.847,0.000,247.00,192.00,0.00,115.62,0.00,0.0000,999.00000000,0.00000000
146130,True,542.259,137.030,0.000,282.789,-0.000,145.759,False,0.000,0.929,674.847,0.000,247.00,192.00,0.00,116.45,0.00,0.0000,999.00000000,0.00000000
146145,True,543.054,137.030,0.000,283.584,-0.000,146.554,False,0.000,0.929,674.847,0.000,247.00,192.00,0.00,117.32,0.00,0.0000,999.00000000,0.00000000
146160,True,542.202,137.030,0.000,282.732,-0.000,145.702,False,0.000,0.929,674.847,0.000,247.00,192.00,0.00,116.38,0.00,0.0000,999.00000000,0.00000000
146175,True,542.202,137.030,0.000,282.732,-0.000,145.702,False,0.000,0.929,674.847,0.000,247.00,192.00,0.00,116.38,0.00,0.0000,999.00000000,0.00000000
146190,True,546.475,137.030,0.000,287.005,-0.000,149.975,False,0.000,0.927,674.847,0.000,247.00,192.00,0.00,121.09,0.00,0.0000,999.00000000,0.00000000
146205,True,543.694,137.030,0.000,284.224,-0.000,147.194,False,0.000,0.929,674.847,0.000,247.00,192.00,0.00,118.02,0.00,0.0000,999.00000000,0.00000000
146220,True,542.390,137.030,0.000,282.920,-0.000,145.890,False,0.000,0.929,674.847,0.000,247.00,192.00,0.00,116.59,0.00,0.0000,999.00000000,0.00000000
146235,True,543.741,137.030,0.000,284.271,-0.000,147.241,False,0.000,0.928,674.847,0.000,247.00,192.00,0.00,118.07,0.00,0.0000,999.00000000,0.00000000
146250,True,545.918,137.030,0.000,286.448,-0.000,149.418,False,0.000,0.927,674.847,0.000,247.00,192.00,0.00,120.47,0.00,0.0000,999.00000000,0.00000000
146265,True,544.882,137.030,0.000,285.412,-0.000,148.382,False,0.000,0.928,674.847,0.000,247.00,192.00,0.00,119.33,0.00,0.0000,999.00000000,0.00000000
146280,True,547.309,137.030,0.000,287.839,-0.000,150.809,False,0.000,0.926,674.847,0.000,247.00,192.00,0.00,122.01,0.00,0.0000,999.00000000,0.00000000
146295,True,541.512,137.030,0.000,282.042,-0.000,145.012,False,0.000,0.930,674.847,0.000,247.00,192.00,0.00,115.62,0.00,0.0000,999.00000000,0.00000000
146310,True,536.615,137.030,0.000,277.145,-0.000,140.115,False,0.000,0.932,674.847,0.000,247.00,192.00,0.00,110.26,0.00,0.0000,999.00000000,0.00000000
146325,True,534.313,137.030,0.000,274.843,-0.000,137.813,False,0.000,0.934,674.847,0.000,247.00,192.00,0.00,107.74,0.00,0.0000,999.00000000,0.00000000
146340,True,534.313,137.030,0.000,274.843,-0.000,137.813,False,0.000,0.934,674.847,0.000,247.00,192.00,0.00,107.74,0.00,0.0000,999.00000000,0.00000000
146355,True,533.568,137.030,0.000,274.098,-0.000,137.068,False,0.000,0.934,674.847,0.000,247.00,192.00,0.00,106.93,0.00,0.0000,999.00000000,0.00000000
146370,True,530.311,137.030,0.000,270.841,-0.000,133.811,False,0.000,0.936,674.847,0.000,247.00,192.00,0.00,103.38,0.00,0.0000,999.00000000,0.00000000
146385,True,532.730,134.020,0.000,263.260,-0.000,129.240,False,0.000,0.939,612.382,0.000,247.00,192.00,0.00,105.31,0.00,0.0000,999.00000000,0.00000000
146400,True,532.730,134.020,0.000,263.260,-0.000,129.240,False,0.000,0.939,612.382,0.000,247.00,192.00,0.00,105.31,0.00,0.0000,999.00000000,0.00000000
146415,True,530.649,134.020,0.000,261.179,-0.000,127.159,False,0.000,0.940,612.382,0.000,247.00,192.00,0.00,103.06,0.00,0.0000,999.00000000,0.00000000
146430,True,530.649,134.020,0.000,261.179,-0.000,127.159,False,0.000,0.940,612.382,0.000,247.00,192.00,0.00,103.06,0.00,0.0000,999.00000000,0.00000000
146445,True,532.827,134.020,0.000,263.357,-0.000,129.337,False,0.000,0.939,612.382,0.000,247.00,192.00,0.00,105.42,0.00,0.0000,999.00000000,0.00000000
146460,True,532.827,134.020,0.000,263.357,-0.000,129.337,False,0.000,0.939,612.382,0.000,247.00,192.00,0.00,105.42,0.00,0.0000,999.00000000,0.00000000
146475,True,535.847,134.020,0.000,266.377,-0.000,132.357,False,0.000,0.937,612.382,0.000,247.00,192.00,0.00,108.69,0.00,0.0000,999.00000000,0.00000000
146490,True,535.847,134.020,0.000,266.377,-0.000,132.357,False,0.000,0.937,612.382,0.000,247.00,192.00,0.00,108.69,0.00,0.0000,999.00000000,0.00000000
146505,True,539.917,134.020,0.000,270.447,-0.000,136.427,False,0.000,0.935,612.382,0.000,247.00,192.00,0.00,113.12,0.00,0.0000,999.00000000,0.00000000
146520,True,539.917,134.020,0.000,270.447,-0.000,136.427,False,0.000,0.935,612.382,0.000,247.00,192.00,0.00,113.12,0.00,0.0000,999.00000000,0.00000000
146535,True,540.653,134.020,0.000,271.183,-0.000,137.163,False,0.000,0.935,612.382,0.000,247.00,192.00,0.00,113.92,0.00,0.0000,999.00000000,0.00000000
146550,True,542.081,134.020,0.000,272.611,-0.000,138.591,False,0.000,0.934,612.382,0.000,247.00,192.00,0.00,115.48,0.00,0.0000,999.00000000,0.00000000
146565,True,546.593,134.020,0.000,277.123,-0.000,143.103,False,0.000,0.932,612.382,0.000,247.00,192.00,0.00,120.41,0.00,0.0000,999.00000000,0.00000000
146580,True,546.593,134.020,0.000,277.123,-0.000,143.103,False,0.000,0.932,612.382,0.000,247.00,192.00,0.00,120.41,0.00,0.0000,999.00000000,0.00000000
146595,True,545.250,134.020,0.000,275.780,-0.000,141.760,False,0.000,0.932,612.382,0.000,247.00,192.00,0.00,118.94,0.00,0.0000,999.00000000,0.00000000
146610,True,546.838,134.020,0.000,277.368,-0.000,143.348,False,0.000,0.932,612.382,0.000,247.00,192.00,0.00,120.68,0.00,0.0000,999.00000000,0.00000000
146625,True,550.199,134.020,0.000,280.729,-0.000,146.709,False,0.000,0.930,612.382,0.000,247.00,192.00,0.00,124.36,0.00,0.0000,999.00000000,0.00000000
146640,True,550.199,134.020,0.000,280.729,-0.000,146.709,False,0.000,0.930,612.382,0.000,247.00,192.00,0.00,124.36,0.00,0.0000,999.00000000,0.00000000
146655,True,549.794,134.020,0.000,280.324,-0.000,146.304,False,0.000,0.930,612.382,0.000,247.00,192.00,0.00,123.92,0.00,0.0000,999.00000000,0.00000000
146670,True,551.788,134.020,0.000,282.318,-0.000,148.298,False,0.000,0.929,612.382,0.000,247.00,192.00,0.00,126.11,0.00,0.0000,999.00000000,0.00000000
146685,True,546.544,138.280,0.000,282.954,-0.000,144.674,False,0.000,0.929,695.262,0.000,247.00,192.00,0.00,120.82,0.00,0.0000,999.00000000,0.00000000
146700,True,543.936,138.280,0.000,280.346,-0.000,142.066,False,0.000,0.930,695.262,0.000,247.00,192.00,0.00,117.96,0.00,0.0000,999.00000000,0.00000000
146715,True,541.732,138.280,0.000,278.142,-0.000,139.862,False,0.000,0.932,695.262,0.000,247.00,192.00,0.00,115.54,0.00,0.0000,999.00000000,0.00000000
146730,True,542.206,138.280,0.000,278.616,-0.000,140.336,False,0.000,0.931,695.262,0.000,247.00,192.00,0.00,116.06,0.00,0.0000,999.00000000,0.00000000
146745,True,542.206,138.280,0.000,278.616,-0.000,140.336,False,0.000,0.931,695.262,0.000,247.00,192.00,0.00,116.06,0.00,0.0000,999.00000000,0.00000000
146760,True,540.138,138.280,0.000,276.548,-0.000,138.268,False,0.000,0.932,695.262,0.000,247.00,192.00,0.00,113.80,0.00,0.0000,999.00000000,0.00000000
146775,True,540.138,138.280,0.000,276.548,-0.000,138.268,False,0.000,0.932,695.262,0.000,247.00,192.00,0.00,113.80,0.00,0.0000,999.00000000,0.00000000
146790,True,540.138,138.280,0.000,276.548,-0.000,138.268,False,0.000,0.932,695.262,0.000,247.00,192.00,0.00,113.80,0.00,0.0000,999.00000000,0.00000000
146805,True,541.511,138.280,0.000,277.921,-0.000,139.641,False,0.000,0.932,695.262,0.000,247.00,192.00,0.00,115.30,0.00,0.0000,999.00000000,0.00000000
